TYPE,SOURCE,EDGES,TARGET
TRX,METC/AP/GetRecordSetFontePE,CALL,METC/AP/EngineLogTXT
TQSQ,/METC/METC/AP/DATASET_MES/MES_PonderacaoLabTag,SELECT,UBV_ANALISE
TQSQ,/METC/METC/AP/DATASET_MES/MES_PonderacaoLabTag,SELECT,UBV_QUALIDADE
TQXC,/METC/METC/AP/DATASET_MES/Xac_Horas_ParadaMoenda,CALL,Trx_Horas_ParadaMoenda
TQSQ,/METC/METC/AP/DATASET_MES/InsumosSelectQuery,SELECT,UBV_VALORES_INSUMOS
TQSQ,/METC/METC/AP/DATASET_MES/InsumosSelectQuery,SELECT,UBV_GRUPO_INSUMO
TRX,METC/AP/DATASET_MES/Trx_Horas_ParadaMoenda,QUERY,METC/AP/DATASET_MES/HorasParadaSelectQuery
TRX,METC/AP/DATASET_MES/Trx_Lab_PesoTagPI_Totalizacao,QUERY,METC/AP/DATASET_LAB/LAB_ENSAIO_TOT
TRX,METC/AP/DATASET_MES/Trx_Lab_PesoTagPI_Totalizacao,QUERY,METC/AP/DATASET_LAB/LAB_ENSAIO_TOT_INSERT
TRX,METC/AP/DATASET_MES/Trx_Lab_PesoTagPI_Totalizacao,QUERY,METC/AP/DATASET_LAB/LAB_ENSAIO_TOT_SAFRA
TQSQ,/METC/METC/AP/DATASET_MES/HorasParadaSelectQuery,SELECT,UBVISTA.SAP_PARADA_MOENDA
TQSQ,/METC/METC/AP/DATASET_MES/SAP_Prod,SELECT,SAP_CRTLRECIPE_TYPE
TQSQ,/METC/METC/AP/DATASET_MES/SAP_Prod,SELECT,SAP_CRHE
TQSQ,/METC/METC/AP/DATASET_MES/SAP_Prod,SELECT,SAP_MSHD
TQSQ,/METC/METC/AP/DATASET_MES/SAP_Prod,SELECT,SAP_MSEL
TQXC,/METC/METC/AP/DATASET_MES/Xac_Lab_PonderacaoMoagem,CALL,Trx_PonderacaoLabMoagem
TQSQ,/METC/METC/AP/DATASET_MES/MES_InsumosQuery,SELECT,UBV_MATERIAL_INSUMOS
TQSQ,/METC/METC/AP/DATASET_MES/MES_InsumosQuery,SELECT,UBV_INSUMOS_REAL
TQSQ,/METC/METC/AP/DATASET_MES/poderacaoLabMoagemSelectQuery,SELECT,UBV_QUALIDADE
TQSQ,/METC/METC/AP/DATASET_MES/poderacaoLabMoagemSelectQuery,SELECT,SAP_ZCAN03
TQSQ,/METC/METC/AP/DATASET_MES/datasSafraSelectQuery,SELECT,UBV_SAFRA_DATAS
TQSQ,/METC/METC/AP/DATASET_MES/DataEntrySelectQuery,SELECT,UBVISTA.UBV_DE_VARIAVEIS
TQSQ,/METC/METC/AP/DATASET_MES/DataEntrySelectQuery,SELECT,UBVISTA.UBV_DE_VALORES
TQSQ,/METC/METC/AP/DATASET_MES/datasSafraPESelectQuery,SELECT,UBV_SAFRA_DATAS_PE
TQSQ,/METC/METC/AP/DATASET_MES/PIMS_PesoPalhaQuery,SELECT,PIMSCS.OUTR_PESAGENS
TQSQ,/METC/METC/AP/DATASET_MES/PIMS_PesoPalhaQuery,SELECT,PIMSCS.CAD_PRODUTO
TQSQ,/METC/METC/AP/DATASET_MES/sapVarsSelectQuery,SELECT,SAP_ZCAN02
TQSQ,/METC/METC/AP/DATASET_MES/sapVarsSelectQuery,SELECT,SAP_ZCAN01
TQSQ,/METC/METC/AP/DATASET_MES/sapVarsSelectQuery,SELECT,SAP_ZCAN03
TQSQ,/METC/METC/AP/DATASET_MES/sapVarsSelectQuery,SELECT,UBVISTA.UBV_DE_VARIAVEIS
TQSQ,/METC/METC/AP/DATASET_MES/sapVarsSelectQuery,SELECT,UBVISTA.UBV_DE_VALORES
TQSQ,/METC/METC/AP/DATASET_MES/sapVarsSelectQuery,SELECT,UBVISTA.UBV_SAFRA_DATAS
TQSQ,/METC/METC/AP/DATASET_MES/sapVarsSelectQuery,SELECT,UBVISTA.SAP_ZCAN02
TRX,METC/AP/DATASET_MES/Trx_PonderacaoLabMoagem,QUERY,METC/AP/DATASET_MES/poderacaoLabMoagemSelectQuery
TRX,METC/AP/DATASET_MES/Trx_PonderacaoLabMoagem,QUERY,METC/AP/DATASET_LAB/LAB_descricaoAmostra
TRX,METC/AP/EngineQueryColumns,QUERY,IllumSQLQuery
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricProcessaAgendamento,PROC,pkg_metricasdb.sp_persistiragendamento
TQSQ,/METC/METC/AP/Query_Engine/GetAcumulado,SELECT,DUAL
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricGranulometryScanGroup,PROC,pkg_metricasout.sp_granunometryscangroup
TQSQ,/METC/METC/AP/Query_Engine/GetSemana,SELECT,DUAL
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricExpressionSelectQuery,SELECT,TABLECASTGET_METRICTOID[PARAM.1]
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricExpressionSelectQuery,SELECT,TO_TIMESTAMP'[PARAM.2]'
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricExpressionSelectQuery,SELECT,'DD/MM/RRRR
TQSQ,/METC/METC/AP/Query_Engine/queryViewGranulometrySelectQuery,SELECT,AP_GRANULOMETRY
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricLogInsertQuery,INSERT,AP_LOGDATAHORAEXEC
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricDependentesSelectQuery,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricDependentesSelectQuery,SELECT,AP_SCANGROUPS
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricTestaNivelMetrica,SELECT,VW_MES_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query_Engine/GetMetricaDetailsInDate,SELECT,VW_AP_METRICEXPRESSION
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricHistoryInsertQuery,PROC,pkg_metricasdb.SP_PersistirMetricCurrentValue
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricHistoryInsertQuery,CALL,"/*
"
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricHistoryInsertQuery,CALL,P_EVENTTIME
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricHistoryInsertQuery,CALL,P_METRICVALUE
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricHistoryInsertQuery,CALL,P_VALID
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricHistoryInsertQuery,CALL,P_LASTERROR
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricHistoryInsertQuery,CALL,P_DTHREFERENCIAINICIAL
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricHistoryInsertQuery,CALL,P_DTHREFERENCIAFINAL
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricHistoryInsertQuery,CALL,P_XMLPARAMETROS
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricHistoryInsertQuery,CALL,P_IDGRANULOMETRY
TQSQ,/METC/METC/AP/Query_Engine/GetDia,SELECT,DUAL
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricAgendamentoSelectQuery,SELECT,AP_AGENDAATUALIZACAO
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricAgendamentoSelectQuery,SELECT,AP_METRICHISTORY
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricAgendamentoInsertQuery,PROC,pkg_metricasdb.sp_metricagendamentoinsert
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricExpressionInDate,SELECT,VW_AP_METRICEXPRESSION
TQSQ,/METC/METC/AP/Query_Engine/GetMes,SELECT,DUAL
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricQueryAgendamentoSelectQuery,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricQueryAgendamentoSelectQuery,SELECT,AP_METRICEXPRESSION
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricQueryAgendamentoSelectQuery,SELECT,AP_QUERYGROUP
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricQueryAgendamentoSelectQuery,SELECT,AP_METRICEXPRESSION
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricEspecificaSelectQuery,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricEspecificaSelectQuery,SELECT,AP_SCANGROUPS
TQSQ,/METC/METC/AP/Query_Engine/queryViewSelectQuery,SELECT,AP_QUERYGROUP
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricPendenciasSelectQuery,SELECT,AP_METRICHISTORY
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricPendenciasSelectQuery,SELECT,AP_AGENDAATUALIZACAO
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricPendenciasSelectQuery,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricPendenciasSelectQuery,SELECT,AP_SCANGROUPS
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricDistinctSelectQuery_old,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricDistinctSelectQuery_old,SELECT,DADOS
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricDistinctSelectQuery_old,SELECT,AP_QUERYGROUP
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricDistinctSelectQuery_old,SELECT,QG
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricNivelScanGroup,SELECT,AP_SCANGROUPS
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricDistinctSelectQuery,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricDistinctSelectQuery,SELECT,AP_METRICEXPRESSION
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricDistinctSelectQuery,SELECT,AP_QUERYGROUP
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricDistinctSelectQuery,SELECT,AP_METRICEXPRESSION
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricSelectQuery,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricSelectQuery,SELECT,AP_SCANGROUPS
TQSQ,/METC/METC/AP/Query_Engine/EngineMetricSelectQuery,SELECT,AP_METRICGRANULOMETRY
TQSQ,/METC/METC/AP/Query/AP_LogsRotinaQuery,SELECT,DUAL
TQSQ,/METC/METC/AP/Query/AP_LogsRotinaQuery,SELECT,AP_LOG
TQSQ,/METC/METC/AP/Query/SendMailSelectQuery,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query/AP_CadastroQueryGroups,SELECT,AP_QUERYGROUP
TQSQ,/METC/METC/AP/Query/AP_CadastroQueryGroups,SELECT,AP_SCANGROUPS
TQSQ,/METC/METC/AP/Query/AP_CadastroQueryGroups,SELECT,VW_TPQUERY
TQXC,/METC/METC/AP/Query/EngineNovaXacuteQuery,CALL,EngineNova_1
TQSQ,/METC/METC/AP/Query/AP_CadastroQueryGroups1,SELECT,AP_QUERYGROUP
TQSQ,/METC/METC/AP/Query/AP_CadastroQueryGroups1,SELECT,AP_SCANGROUPS
TQSQ,/METC/METC/AP/Query/AP_CadastroQueryGroups1,SELECT,VW_TPQUERY
TQSQ,/METC/METC/AP/Query/ValIndicadorHistoricoDeleteQuery,DELETE,AP_METRICPERIOD
TQSQ,/METC/METC/AP/Query/AP_ParametroInsertDelete,PROC,PKG_ExistenciaDB.SP_PersistirParamExistencia
TQSQ,/METC/METC/AP/Query/ValIndicadorSelectQuery,SELECT,AP_DASH_METRICA
TQSQ,/METC/METC/AP/Query/MConfigScangroupSelectQuery,SELECT,AP_SCANGROUPS
TQXC,/METC/METC/AP/Query/XacuteManualTransactionUserActivate,CALL,manualTransactionUserActivate
TQSQ,/METC/METC/AP/Query/GetMetaSelectQuery,SELECT,AP_METRICDEFINITIONS
TQXC,/METC/METC/AP/Query/GetListaCausaEfeitoXacuteQuery,CALL,GetListaCausaEfeitoMetrica
TQSQ,/METC/METC/AP/Query/MesExistenciaSelectedQuery,PROC,PKG_ExistenciaOUT.SP_SelectExistencia
TQSQ,/METC/METC/AP/Query/GetDadosMetricaNaData,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query/GetDadosMetricaNaData,SELECT,AP_METRICHISTORY
TQSQ,/METC/METC/AP/Query/GetDadosMetricaNaData,SELECT,AP_GRANULOMETRY
TQSQ,/METC/METC/AP/Query/GetComentariosDaMetrica,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query/GetComentariosDaMetrica,SELECT,AP_COMMENTSHISTORY
TQSQ,/METC/METC/AP/Query/AP_LogsQuery,SELECT,AP_LOG
TQSQ,/METC/METC/AP/Query/AP_LogsQuery,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query/AP_LogsQuery,SELECT,AP_SCANGROUPS
TQSQ,/METC/METC/AP/Query/AP_LogsQuery,SELECT,AP_GRANULOMETRY
TQSQ,/METC/METC/AP/Query/AP_ParametroExistencia,SELECT,MES_PARAMETROS
TQSQ,/METC/METC/AP/Query/MetricExpressionSelectQuery,SELECT,VW_AP_METRICEXPRESSION
TQSQ,/METC/METC/AP/Query/AP_ExistenciaUnidadeMedidaSelectQuery,SELECT,DUAL
TQSQ,/METC/METC/AP/Query/AP_ExistenciaUnidadeMedidaSelectQuery,SELECT,MES_UNIDADEMEDIDA
TQSQ,/METC/METC/AP/Query/GetListaMetricasExistenciaSelectQuery,PROC,pkg_metricasout.SP_MetricasExistencia
TQSQ,/METC/METC/AP/Query/Ap_ParametrosExistenciaValorInsertQuery,PROC,pkg_existenciadb.sp_persistirparamexistvalor
TQXC,/METC/METC/AP/Query/GetListaDependenciasMetricaCurrentValueXacuteQuery,CALL,GetListaDependenciasMetricaCurrentValue
TQSQ,/METC/METC/AP/Query/Ap_ParametrosExistenciaValorSelectQuery,SELECT,MES_PARAMETROSEXISTENCIAVALOR
TQSQ,/METC/METC/AP/Query/Ap_ParametrosExistenciaValorSelectQuery,SELECT,MES_PARAMETROSEXISTENCIAVALOR
TQSQ,/METC/METC/AP/Query/Ap_ParametrosExistenciaValorSelectQuery,SELECT,MES_PARAMETROSEXISTENCIAVALOR
TQSQ,/METC/METC/AP/Query/BrowserTipoQuery,SELECT,DUAL
TQSQ,/METC/METC/AP/Query/BrowserTipoQuery,SELECT,VW_TPQUERY
TQSQ,/METC/METC/AP/Query/MesExistenciaInsertUpdateDelete,PROC,PKG_ExistenciaDB.SP_PERSISTIREXISTENCIA
TQSQ,/METC/METC/AP/Query/MesExistenciaInsertUpdateDelete,CALL,"/*
[PARAM.1]"
TQSQ,/METC/METC/AP/Query/MES_ExistenciaIdExistenciaSelectQuery,SELECT,MES_EXISTENCIA
TQSQ,/METC/METC/AP/Query/AP_EstruturaMetricasSelectQuery,SELECT,MES_ESTRUTURASMETRICA
TQXC,/METC/METC/AP/Query/XacuteEngineGranulometryScanGroup,CALL,EngineGranulometry
TQXC,/METC/METC/AP/Query/ValIndicadorActionsXacuteQuery,CALL,ValIndicadorActions
TQXC,/METC/METC/AP/Query/EngineColumnsXacuteQuery,CALL,EngineQueryColumns
TQSQ,/METC/METC/AP/Query/AP_PersistirMetricExpression,PROC,pkg_metricasdb.sp_persistirmetricexpression
TQSQ,/METC/METC/AP/Query/AP_PersistirMetricExpression,CALL,"/*
"
TQSQ,/METC/METC/AP/Query/AP_PersistirMetricExpression,CALL,5
TQSQ,/METC/METC/AP/Query/AP_PersistirMetricExpression,CALL,6
TQSQ,/METC/METC/AP/Query/AP_PersistirMetricExpression,CALL,7
TQSQ,/METC/METC/AP/Query/GetHistoricoDaMetricaConsolidadoMensalTransposto,SELECT,AP_COMMENTSHISTORY
TQSQ,/METC/METC/AP/Query/GetHistoricoDaMetricaConsolidadoMensalTransposto,SELECT,AP_METRICHISTORY
TQSQ,/METC/METC/AP/Query/GetHistoricoDaMetricaConsolidadoMensalTransposto,SELECT,MES_METRICAVALORESLIMITES
TQSQ,/METC/METC/AP/Query/GetHistoricoDaMetricaConsolidadoMensalTransposto,SELECT,MES_METRICALIMITESMETRICA
TQSQ,/METC/METC/AP/Query/GetHistoricoDaMetricaConsolidadoMensalTransposto,SELECT,AP_METRICHISTORY
TQSQ,/METC/METC/AP/Query/GetHistoricoDaMetricaConsolidadoMensalTransposto,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query/MConfigCategoriaSelectQuery,SELECT,AP_CATEGORIES
TQSQ,/METC/METC/AP/Query/GetLimitesLabSelectQuery,SELECT,UBV_ENSAIO
TQSQ,/METC/METC/AP/Query/GetHistoricoDaMetricaDispersaoMensal,PROC,pkg_metricasout.sp_GetDispersaoMensal
TQSQ,/METC/METC/AP/Query/GetStartEndDayWeek,SELECT,DUAL
TQSQ,/METC/METC/AP/Query/AP_GetMetricaScangroup,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query/METRIC_INSERT_DELET_UPDATE_Ap_metricDefinitions,PROC,pkg_metricasdb.SP_PersistirMetricDefinitions
TQSQ,/METC/METC/AP/Query/AP_EstruturaMedicaoSelectQuery,SELECT,MES_ESTRUTURAMEDICAO
TQSQ,/METC/METC/AP/Query/MetricasMetricDefinitionsSelectQuery,PROC,PKG_MetricasOUT.SP_SelectMetricDefinitions
TQSQ,/METC/METC/AP/Query/ValDashboardSelectQuery,SELECT,AP_DASHBOARDS
TQXC,/METC/METC/AP/Query/ponderacaoCadastroXacuteQuery,CALL,poderacaoCadastro
TQSQ,/METC/METC/AP/Query/GetHistoricoDaMetricaConsolidadoMensal,SELECT,AP_COMMENTSHISTORY
TQSQ,/METC/METC/AP/Query/GetHistoricoDaMetricaConsolidadoMensal,SELECT,AP_METRICHISTORY
TQSQ,/METC/METC/AP/Query/GetHistoricoDaMetricaConsolidadoMensal,SELECT,MES_METRICAVALORESLIMITES
TQSQ,/METC/METC/AP/Query/GetHistoricoDaMetricaConsolidadoMensal,SELECT,MES_METRICALIMITESMETRICA
TQSQ,/METC/METC/AP/Query/GetHistoricoDaMetricaConsolidadoMensal,SELECT,AP_METRICHISTORY
TQSQ,/METC/METC/AP/Query/GetHistoricoDaMetricaConsolidadoMensal,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query/Metrica_LimitesValorSelectQuery,SELECT,MES_METRICAVALORESLIMITES
TQSQ,/METC/METC/AP/Query/Metrica_LimitesValorSelectQuery,SELECT,MES_METRICAVALORESLIMITES
TQSQ,/METC/METC/AP/Query/ponderacaoInsertQuery,INSERT,UBV_ENSAIO_TAG
TQSQ,/METC/METC/AP/Query/UpdateMetricComments,UPDATE,AP_COMMENTSHISTORY
TQSQ,/METC/METC/AP/Query/ponderacaoUpdateQuery,UPDATE,UBV_ENSAIO_TAG
TQXC,/METC/METC/AP/Query/queryViewXacuteQuery,CALL,queryViewTransaction
TQSQ,/METC/METC/AP/Query/InsertMetricComments,INSERT,"AP_COMMENTSHISTORY

METRICID"
TQSQ,/METC/METC/AP/Query/ValIndicadorHistoricoInsertQuery,INSERT,AP_METRICPERIOD
TQSQ,/METC/METC/AP/Query/MetricaExpression_IDtoNameSelectQuery,SELECT,"TABLE
"
TQSQ,/METC/METC/AP/Query/MetricaExpression_IDtoNameSelectQuery,SELECT,TO_DATE'[PARAM.2]'
TQSQ,/METC/METC/AP/Query/MetricaExpression_IDtoNameSelectQuery,SELECT,'DD/MM/YYYY
TQSQ,/METC/METC/AP/Query/ValIndicadorHistoricoSelectQuery,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query/ValIndicadorHistoricoUpdateQuery,UPDATE,AP_METRICPERIOD
TQSQ,/METC/METC/AP/Query/ValIndicadorAllSelectQuery,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query/GetListaGranulometrias,SELECT,AP_GRANULOMETRY
TQSQ,/METC/METC/AP/Query/ValIndicadorHistoricoCheckSelectQuery,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query/ponderacaoEnsaioSelectQuery,SELECT,UBV_ENSAIO
TQSQ,/METC/METC/AP/Query/Ap_ParametrosDescricaoSelectQuery,SELECT,MES_PARAMETROS
TQSQ,/METC/METC/AP/Query/SendMailDestinationSelectQuery,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query/MetricasDadosPISelectQuery,SELECT,AP_QUERYGROUP
TQXC,/METC/METC/AP/Query/EngineExpressionValidateXacuteQuery,CALL,EngineValidate
TQSQ,/METC/METC/AP/Query/Metrica_ListSelectQuery,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query/Ap_GrupoExistenciaSelectQuery,PROC,PKG_ExistenciaOUT.sp_grupoexistenciaselectquery
TQSQ,/METC/METC/AP/Query/Metrica_Granulometria,PROC,PKG_METRICASOUT.SP_METRICGRANUNOMETRY
TQSQ,/METC/METC/AP/Query/GetHistoricoDaMetricaSimples,PROC,PKG_MetricasOUT.sp_gethistorymetricasimples
TQSQ,/METC/METC/AP/Query/Metrica_ValorInsertQuery,PROC,pkg_metricasDB.sp_persistirmetricavallimites
TQXC,/METC/METC/AP/Query/GetListaMetricasExistenciaCurrentValueXacuteQuery,CALL,GetListaMetricasExistenciaCurrentValue
TQSQ,/METC/METC/AP/Query/LogExec_sp_limpaLog,PROC,pkg_metricasdb.sp_limpaLog
TQSQ,/METC/METC/AP/Query/MetricaExpression_EfeitosSelectQuery,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query/GetDadosExistenciaMedidor,SELECT,MES_EXISTENCIA
TQSQ,/METC/METC/AP/Query/GetDadosExistenciaMedidor,SELECT,MES_EXISTENCIAMEDIDOR
TQSQ,/METC/METC/AP/Query/GetValorMetricaNaData,SELECT,AP_METRICDEFINITIONS
TQSQ,/METC/METC/AP/Query/GetValorMetricaNaData,SELECT,AP_METRICHISTORY
TQSQ,/METC/METC/AP/Query/GetHistoricoDaMetricaResumoAnualMensal,PROC,METRICA.SP_GETRESUMOANUALMENSAL_TESTE2
TQSQ,/METC/METC/AP/Query/Ap_ParametrosDisponiveis,SELECT,MES_PARAMETROS
TQXC,/METC/METC/AP/Query/TagListXacuteQuery,CALL,TagList
TRX,METC/AP/EngineCalculoAgendadasNova,CALL,METC/AP/EngineCalculation
TRX,METC/AP/EngineCalculoAgendadasNova,QUERY,METC/AP/Query_Engine/EngineMetricProcessaAgendamento
TRX,METC/AP/EngineCalculoAgendadasNova,QUERY,METC/AP/Query_Engine/EngineMetricProcessaAgendamento
TRX,METC/AP/EngineCalculoAgendadasNova,QUERY,METC/AP/Query_Engine/EngineMetricAgendamentoSelectQuery
TRX,METC/AP/EngineCalculoAgendadasNova,QUERY,METC/AP/Query_Engine/EngineMetricQueryAgendamentoSelectQuery
TRX,METC/AP/EngineCalculoAgendadasNova,CALL,METC/AP/GetRecordSetFonte
TRX,METC/AP/EngineGranulometry,QUERY,METC/AP/Query_Engine/EngineMetricGranulometryScanGroup
TRX,METC/AP/EngineGranulometry,QUERY,METC/AP/Query_Engine/GetSemana
TRX,METC/AP/EngineGranulometry,CALL,METC/AP/EngineNova_1
TRX,METC/AP/EngineGranulometry,CALL,METC/AP/EngineLogTXT
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia2,SELECT,UBV_ANALISE
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia2,SELECT,UBV_AREA
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia2,SELECT,UBV_MATERIAL
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia2,SELECT,UBV_EQUIPAMENTO
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia2,SELECT,UBV_LOCAL_AMOSTRA
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia2,SELECT,UBV_TIPO_ANALISE
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia2,SELECT,UBV_ENSAIO
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia2,SELECT,UBV_CARACTERISTICA
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia2,SELECT,UBV_QUALIDADE
TQXC,/METC/METC/AP/DATASET_LAB/Xct_PIConvertToLab,CALL,Trx_PIConvertToLab
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_ENSAIO_TOT_SAFRA,SELECT,UBV_SAFRA_DATAS
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_MediaPeriodo,SELECT,UBV_AREA
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_MediaPeriodo,SELECT,UBV_MATERIAL
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_MediaPeriodo,SELECT,UBV_EQUIPAMENTO
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_MediaPeriodo,SELECT,UBV_LOCAL_AMOSTRA
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_MediaPeriodo,SELECT,UBV_TIPO_ANALISE
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_MediaPeriodo,SELECT,UBV_CARACTERISTICA
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_MediaPeriodo,SELECT,UBV_ENSAIO_METC
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_MediaPeriodo,SELECT,UBV_QUALIDADE
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_MediaPeriodo,SELECT,UBV_ANALISE
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_descricaoAmostra,SELECT,UBV_ANALISE
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_descricaoAmostra,SELECT,UBV_AREA
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_descricaoAmostra,SELECT,UBV_MATERIAL
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_descricaoAmostra,SELECT,UBV_EQUIPAMENTO
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_descricaoAmostra,SELECT,UBV_LOCAL_AMOSTRA
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_descricaoAmostra,SELECT,UBV_TIPO_ANALISE
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_descricaoAmostra,SELECT,UBV_ENSAIO
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_descricaoAmostra,SELECT,UBV_CARACTERISTICA
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia_TAB,SELECT,UBV_ANALISE
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia_TAB,SELECT,UBV_AREA
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia_TAB,SELECT,UBV_MATERIAL
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia_TAB,SELECT,UBV_EQUIPAMENTO
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia_TAB,SELECT,UBV_LOCAL_AMOSTRA
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia_TAB,SELECT,UBV_TIPO_ANALISE
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia_TAB,SELECT,UBV_ENSAIO
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia_TAB,SELECT,UBV_CARACTERISTICA
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_UltimaAnaliseDia_TAB,SELECT,UBV_QUALIDADE
TQSQ,/METC/METC/AP/DATASET_LAB/LAB_ENSAIO_TOT_INSERT,INSERT,UBV_POND_ENSAIO
